
Integration time [ms]:  32,000
Averaging Nr. [scans]: 5
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804343U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
328,772;    3,000;   24,400;    0,000
328,789;   29,200;   56,000;    0,000
328,807;   15,400;   37,000;    0,000
328,825;   51,600;   43,200;    0,000
328,843;   46,200;   67,400;    0,000
328,861;   52,400;   24,200;    0,000
328,879;   28,200;   13,600;    0,000
328,896;   31,000;   29,200;    0,000
328,914;   21,400;    3,200;    0,000
328,932;   56,200;   59,200;    0,000
328,950;   13,000;   56,000;    0,000
328,968;   30,200;   18,400;    0,000
328,985;   33,600;   59,800;    0,000
329,003;   67,600;   83,200;    0,000
329,021;   37,400;   49,600;    0,000
329,039;   48,400;   31,400;    0,000
329,057;   31,400;   24,800;    0,000
329,074;   25,000;   43,600;    0,000
329,092;   -8,000;   37,600;    0,000
329,110;   36,600;    1,800;    0,000
329,128;    1,000;   42,200;    0,000
329,146;    5,200;   20,800;    0,000
329,163;   12,600;   11,400;    0,000
329,181;   65,600;   57,000;    0,000
329,199;   25,400;   18,200;    0,000
329,217;   32,000;   -3,200;    0,000
329,234;   37,200;   28,400;    0,000
329,252;   59,600;   22,000;    0,000
329,270;    2,800;   28,600;    0,000
329,288;   36,200;   22,200;    0,000
329,305;   37,200;   65,200;    0,000
329,323;   53,400;   40,800;    0,000
329,341;   26,200;   49,800;    0,000
329,359;   43,400;   18,400;    0,000
329,376;    7,200;    5,200;    0,000
329,394;   85,200;   11,200;    0,000
329,412;   19,000;  -14,200;    0,000
329,430;   47,000;    7,200;    0,000
329,447;   14,400;   18,600;    0,000
329,465;   49,000;   30,800;    0,000
329,483;   21,400;   -1,600;    0,000
329,501;   11,800;   64,200;    0,000
329,518;   29,000;   44,800;    0,000
329,536;   30,200;   12,000;    0,000
329,554;   15,000;   48,200;    0,000
329,571;   50,000;   44,800;    0,000
329,589;  -16,000;   -7,600;    0,000
329,607;   22,400;    6,600;    0,000
329,625;    5,800;   30,800;    0,000
329,642;   26,800;   11,400;    0,000
329,660;   21,000;   -1,200;    0,000
329,678;   14,400;   25,800;    0,000
329,695;   43,000;    0,200;    0,000
329,713;   11,600;   30,600;    0,000
329,731;   16,200;   -1,400;    0,000
329,748;   15,600;    6,800;    0,000
329,766;   -6,400;   26,200;    0,000
329,784;   40,400;   64,200;    0,000
329,802;   51,400;   18,000;    0,000
329,819;    4,000;    2,000;    0,000
329,837;    3,000;    7,200;    0,000
329,855;   -0,600;   51,800;    0,000
329,872;   -7,000;    4,200;    0,000
329,890;   15,600;   56,400;    0,000
329,908;   35,000;   17,000;    0,000
329,925;   25,000;   26,400;    0,000
329,943;   -3,000;   40,200;    0,000
329,961;   61,600;    6,400;    0,000
329,978;  -41,600;   14,600;    0,000
329,996;   56,000;   24,400;    0,000
330,014;    4,400;  -29,400;    0,000
330,031;   56,200;    5,000;    0,000
330,049;  -23,600;    8,400;    0,000
330,066;   49,200;    5,400;    0,000
330,084;  -21,200;   16,200;    0,000
330,102;   34,800;    1,400;    0,000
330,119;    7,200;   25,400;    0,000
330,137;   14,400;   22,200;    0,000
330,155;    3,000;   32,600;    0,000
330,172;   34,400;   19,600;    0,000
330,190;   16,000;    0,200;    0,000
330,208;   45,000;  -27,400;    0,000
330,225;  -35,600;  -32,000;    0,000
330,243;   29,400;    5,400;    0,000
