
Integration time [ms]:   1,150
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804344U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
321,305;   25,000;   -3,333;    0,000
321,472;  -19,400;   -1,222;    0,000
321,640;   28,300;    9,670;    0,000
321,807;  -10,800;  -13,952;    0,000
321,975;   34,300;   20,381;    0,000
322,142;  -11,500;    5,250;    0,000
322,309;   13,400;   13,488;    0,000
322,477;   -9,400;    5,089;    0,000
322,644;    6,600;    4,287;    0,000
322,811;    3,800;   -3,973;    0,000
322,979;   13,100;  -16,691;    0,000
323,146;   -0,300;   13,328;    0,000
323,313;   18,100;   14,754;    0,000
323,480;  -37,000;   -5,181;    0,000
323,648;    0,200;   11,164;    0,000
323,815;   -5,700;   11,667;    0,000
323,982;   -2,200;   17,346;    0,000
324,150;  -12,300;    2,560;    0,000
324,317;   13,700;   11,507;    0,000
324,484;   -3,900;   -3,762;    0,000
324,651;    7,300;   18,484;    0,000
324,819;    4,700;   -9,850;    0,000
324,986;   18,300;   11,433;    0,000
325,153;   28,000;    8,561;    0,000
325,320;    5,300;   -9,219;    0,000
325,488;    2,700;    2,151;    0,000
325,655;   -2,700;   36,191;    0,000
325,822;    1,900;    6,334;    0,000
325,989;    4,200;    9,422;    0,000
326,157;    4,200;   11,472;    0,000
326,324;    3,100;   -1,565;    0,000
326,491;   -7,100;    2,614;    0,000
326,658;   28,700;    0,134;    0,000
326,825;   -3,200;    6,752;    0,000
326,993;   12,900;   -0,856;    0,000
327,160;   10,000;   10,907;    0,000
327,327;   33,300;   17,748;    0,000
327,494;   -5,100;   16,700;    0,000
327,661;   11,000;    9,697;    0,000
327,828;   11,600;   15,014;    0,000
327,996;   23,600;   25,601;    0,000
328,163;   -0,400;   -5,211;    0,000
328,330;    5,000;   11,309;    0,000
328,497;   -6,900;    8,830;    0,000
328,664;   29,400;    8,264;    0,000
328,831;   15,200;  -10,214;    0,000
328,998;   20,800;   -9,677;    0,000
329,165;  -19,900;    0,054;    0,000
329,333;   10,700;   21,960;    0,000
329,500;    1,900;  -12,442;    0,000
329,667;   23,300;   20,638;    0,000
329,834;   -8,000;   -2,085;    0,000
330,001;   13,600;   13,671;    0,000
330,168;   -2,400;    5,082;    0,000
330,335;   24,900;   -5,454;    0,000
330,502;    4,000;    6,058;    0,000
330,669;   38,600;   13,537;    0,000
330,836;  -29,800;   17,930;    0,000
331,003;   12,500;   23,457;    0,000
331,170;   41,700;    9,611;    0,000
331,337;   32,600;   43,914;    0,000
331,504;    7,600;   14,430;    0,000
331,671;   21,900;   15,489;    0,000
331,839;   16,100;  -13,312;    0,000
332,006;  -17,800;   -2,044;    0,000
332,173;   13,000;    3,838;    0,000
332,340;    2,200;    1,824;    0,000
332,507;    2,100;   13,566;    0,000
332,674;   12,900;   23,929;    0,000
332,840;   11,600;   36,761;    0,000
333,007;   14,700;    9,245;    0,000
333,174;    2,600;   30,798;    0,000
333,341;   32,200;  -12,848;    0,000
333,508;   19,600;    1,998;    0,000
333,675;    4,300;    0,275;    0,000
333,842;  -17,200;    1,377;    0,000
334,009;   13,100;   21,088;    0,000
334,176;   11,100;   14,982;    0,000
334,343;   31,800;   -0,697;    0,000
334,510;    7,400;  -13,057;    0,000
334,677;   -1,100;   -2,270;    0,000
334,844;   -6,000;   -5,105;    0,000
335,011;   10,600;    9,108;    0,000
335,178;   21,000;   -6,324;    0,000
335,345;    7,600;    7,330;    0,000
335,511;    3,200;    6,994;    0,000
335,678;    6,400;   -0,757;    0,000
335,845;   -4,600;   -2,808;    0,000
336,012;   16,500;   -6,027;    0,000
336,179;   19,600;   -4,200;    0,000
336,346;    8,300;   16,538;    0,000
336,513;  -13,100;    0,572;    0,000
336,680;   -1,000;   -4,314;    0,000
336,846;  -12,000;   -9,167;    0,000
337,013;   13,200;    3,172;    0,000
337,180;    3,000;    6,097;    0,000
337,347;   25,100;   11,601;    0,000
337,514;    6,700;   -1,704;    0,000
337,681;   46,500;    0,313;    0,000
337,847;    0,300;    8,168;    0,000
338,014;   16,000;   16,489;    0,000
338,181;   25,800;   10,034;    0,000
338,348;   23,000;    4,942;    0,000
338,515;  -21,900;    8,810;    0,000
338,681;   13,400;   27,023;    0,000
338,848;    6,000;  -15,510;    0,000
339,015;   32,000;    9,471;    0,000
339,182;  -17,300;  -20,766;    0,000
339,348;   -1,600;   12,896;    0,000
339,515;   -9,300;    9,034;    0,000
339,682;   15,500;    5,675;    0,000
339,849;    8,900;    3,651;    0,000
340,015;   20,100;  -13,069;    0,000
340,182;    1,100;   -3,031;    0,000
340,349;   22,200;    2,862;    0,000
340,516;    7,000;   15,982;    0,000
340,682;   -4,500;  -14,287;    0,000
340,849;    1,100;    0,464;    0,000
341,016;   13,700;   18,476;    0,000
341,182;    2,800;   20,181;    0,000
341,349;   16,300;   17,886;    0,000
341,516;  -10,500;   -9,897;    0,000
341,682;   -9,500;    8,111;    0,000
341,849;   13,400;   -7,606;    0,000
342,016;   12,300;   -3,025;    0,000
342,182;   -9,600;   20,890;    0,000
342,349;   23,000;  -16,779;    0,000
342,516;   -5,700;   17,725;    0,000
342,682;    8,700;    7,048;    0,000
342,849;   -2,200;    0,561;    0,000
343,016;    3,600;  -22,431;    0,000
343,182;    3,000;    2,736;    0,000
343,349;   -7,000;    9,304;    0,000
343,515;    2,400;   11,120;    0,000
343,682;   28,200;   38,656;    0,000
343,849;    8,500;    3,628;    0,000
344,015;    7,900;   18,114;    0,000
344,182;   17,000;   -2,728;    0,000
344,348;    7,200;   -1,209;    0,000
344,515;    3,800;   -0,105;    0,000
344,682;   34,300;    8,301;    0,000
344,848;  -23,600;   21,033;    0,000
345,015;   22,600;    6,793;    0,000
345,181;    2,100;   18,486;    0,000
345,348;   -0,300;   -4,738;    0,000
345,514;   -6,400;    6,282;    0,000
345,681;  -13,600;  -20,139;    0,000
345,847;  -16,200;   -5,076;    0,000
346,014;   18,400;   11,072;    0,000
346,180;   28,300;   -7,326;    0,000
346,347;    3,700;    1,774;    0,000
346,513;   10,700;  -15,482;    0,000
346,680;    6,500;    0,829;    0,000
346,846;    9,800;   15,474;    0,000
347,013;    1,600;   -8,396;    0,000
347,179;  -12,900;    2,303;    0,000
347,346;   26,200;   16,701;    0,000
347,512;   10,800;    7,399;    0,000
347,679;   27,300;   10,585;    0,000
347,845;  -22,300;    4,443;    0,000
348,012;   22,900;    0,518;    0,000
348,178;   23,600;   -4,295;    0,000
348,345;   13,100;  -12,380;    0,000
348,511;   -0,300;    1,539;    0,000
348,677;    9,200;   11,731;    0,000
348,844;    1,300;   -1,890;    0,000
349,010;   18,500;    0,802;    0,000
349,177;   16,300;  -11,623;    0,000
349,343;   25,100;    7,350;    0,000
349,510;   26,000;   11,372;    0,000
349,676;   26,800;   -0,288;    0,000
349,842;    3,600;   -3,860;    0,000
350,009;   21,700;   19,605;    0,000
350,175;   13,200;   -4,690;    0,000
350,341;   18,800;   19,351;    0,000
350,508;    8,000;  -11,903;    0,000
350,674;   30,700;   11,302;    0,000
350,840;    3,900;   -7,845;    0,000
351,007;   16,200;    1,043;    0,000
351,173;  -16,100;   -3,362;    0,000
351,340;   12,200;   10,544;    0,000
351,506;   23,000;   -5,497;    0,000
351,672;   14,300;    2,558;    0,000
351,838;    4,000;    9,247;    0,000
352,005;   12,600;   -2,746;    0,000
352,171;   10,700;   10,119;    0,000
352,337;    1,000;    3,495;    0,000
352,504;    7,900;   12,005;    0,000
352,670;   28,200;    7,649;    0,000
352,836;    2,000;   12,458;    0,000
353,003;    6,400;   -7,753;    0,000
353,169;   -3,400;   -7,011;    0,000
353,335;   22,900;   14,007;    0,000
353,501;   -1,600;    4,044;    0,000
353,668;   37,700;   -8,024;    0,000
353,834;  -18,700;    7,553;    0,000
354,000;   23,000;   -3,942;    0,000
354,166;   -9,800;  -21,661;    0,000
354,332;    7,500;  -11,337;    0,000
354,499;   32,600;  -12,273;    0,000
354,665;   -3,400;   13,858;    0,000
354,831;   -3,100;  -10,243;    0,000
354,997;   21,100;    6,162;    0,000
355,164;    8,100;   10,545;    0,000
355,330;   10,000;    1,758;    0,000
355,496;    0,500;  -12,408;    0,000
355,662;   24,000;    5,471;    0,000
355,828;  -17,700;    7,314;    0,000
355,994;   10,400;   14,623;    0,000
356,161;   13,200;   13,530;    0,000
356,327;   29,500;    4,342;    0,000
356,493;  -13,100;  -19,373;    0,000
356,659;   30,500;  -22,204;    0,000
356,825;  -11,900;   12,208;    0,000
356,991;    6,900;   -1,574;    0,000
357,157;   -1,500;   13,558;    0,000
357,324;   22,700;  -18,403;    0,000
357,490;    0,300;   -0,951;    0,000
357,656;   -3,200;   27,431;    0,000
357,822;   11,200;   -3,244;    0,000
357,988;    6,400;   11,318;    0,000
358,154;   18,100;  -15,138;    0,000
358,320;   28,400;  -13,933;    0,000
358,486;    7,900;   -1,131;    0,000
358,652;   13,900;   -8,333;    0,000
358,818;    8,200;   -4,670;    0,000
358,984;   12,300;   23,611;    0,000
359,150;   -2,700;   -1,666;    0,000
359,317;   15,500;    6,189;    0,000
359,483;   21,800;   17,370;    0,000
359,649;    7,500;    6,155;    0,000
359,815;    6,900;   17,566;    0,000
359,981;   19,400;   18,699;    0,000
360,147;   -8,200;    2,092;    0,000
360,313;   14,300;    5,531;    0,000
360,479;    9,100;  -19,742;    0,000
360,645;   -3,000;   -4,405;    0,000
360,811;   -3,100;   11,181;    0,000
360,977;   -0,600;   -2,978;    0,000
361,143;    2,100;  -10,655;    0,000
361,309;   -1,300;  -10,799;    0,000
361,475;    8,800;    3,085;    0,000
361,641;   16,100;  -21,443;    0,000
361,807;   13,600;   -3,314;    0,000
361,972;   12,200;   -5,318;    0,000
362,138;   -3,400;   -7,436;    0,000
362,304;    6,800;   19,143;    0,000
362,470;   21,300;   -7,055;    0,000
362,636;   -2,600;    9,453;    0,000
362,802;   18,100;  -18,997;    0,000
362,968;    6,300;   -8,234;    0,000
363,134;    2,800;    8,610;    0,000
363,300;   18,200;   18,026;    0,000
363,466;  -18,100;  -12,006;    0,000
363,632;    6,400;   -6,705;    0,000
363,798;   -2,400;   -0,237;    0,000
363,963;   -8,600;   20,895;    0,000
364,129;   20,400;   12,919;    0,000
364,295;   -6,400;   12,382;    0,000
364,461;   -2,300;    2,937;    0,000
364,627;    6,500;   -6,183;    0,000
364,793;    8,200;   -0,521;    0,000
364,959;   18,600;  -22,233;    0,000
365,124;  -13,900;   27,602;    0,000
365,290;   -4,800;   16,583;    0,000
365,456;    5,000;    1,517;    0,000
365,622;   16,400;   30,031;    0,000
365,788;  -24,000;    1,316;    0,000
365,953;   11,800;    8,470;    0,000
366,119;   -1,800;   -0,318;    0,000
366,285;   11,000;   13,939;    0,000
366,451;   -4,600;   -2,795;    0,000
366,617;   35,600;   16,821;    0,000
366,782;    9,100;    9,231;    0,000
366,948;   -0,700;    3,235;    0,000
367,114;    0,700;    7,102;    0,000
367,280;    6,800;    2,355;    0,000
367,445;   -5,700;   16,442;    0,000
367,611;   25,100;   -4,561;    0,000
367,777;  -22,900;    3,810;    0,000
367,943;   23,600;   -4,108;    0,000
368,108;   10,200;    1,605;    0,000
368,274;    5,500;   12,547;    0,000
368,440;    3,700;   21,046;    0,000
368,606;    7,900;   11,541;    0,000
368,771;    2,100;    1,179;    0,000
368,937;   -2,600;   -4,860;    0,000
369,103;    2,700;    1,529;    0,000
369,268;   11,900;  -13,699;    0,000
369,434;  -12,700;   -1,855;    0,000
369,600;    0,600;   17,983;    0,000
369,765;  -11,500;  -17,441;    0,000
369,931;   -5,200;   10,322;    0,000
370,097;   -0,100;    0,995;    0,000
370,262;   11,400;   18,186;    0,000
370,428;    5,200;   -3,308;    0,000
370,594;   13,900;    3,548;    0,000
370,759;   11,800;    2,527;    0,000
370,925;   12,900;  -19,254;    0,000
371,090;   20,300;   -0,840;    0,000
371,256;   16,600;   34,409;    0,000
371,422;   17,800;   -4,753;    0,000
371,587;   15,500;   -0,189;    0,000
371,753;   13,200;   -5,480;    0,000
371,918;   28,000;    5,476;    0,000
372,084;    1,600;   -0,140;    0,000
372,250;    8,300;   17,695;    0,000
372,415;    6,700;   -1,583;    0,000
372,581;   -5,900;   35,458;    0,000
372,746;   -4,300;   22,358;    0,000
372,912;  -17,800;   11,820;    0,000
373,077;    5,000;   -7,307;    0,000
373,243;    8,300;  -16,214;    0,000
373,408;    3,500;    4,106;    0,000
373,574;   18,700;  -13,563;    0,000
373,739;   -1,000;   31,861;    0,000
373,905;   19,900;    5,531;    0,000
374,070;    1,900;   -5,676;    0,000
374,236;   -1,200;   15,601;    0,000
374,401;    6,100;   -8,208;    0,000
374,567;   16,100;   19,099;    0,000
374,732;   -8,700;   -2,747;    0,000
374,898;   11,400;    6,554;    0,000
375,063;  -11,600;  -15,033;    0,000
375,229;    4,800;   14,224;    0,000
375,394;    0,100;    1,486;    0,000
375,560;   -1,600;    3,454;    0,000
375,725;   11,200;   -3,745;    0,000
375,891;   -2,100;   -6,967;    0,000
376,056;  -12,000;   -9,864;    0,000
376,221;   27,700;   21,971;    0,000
376,387;   -7,100;    7,336;    0,000
376,552;  -11,700;   12,945;    0,000
376,718;  -13,800;    2,178;    0,000
376,883;    2,600;    0,977;    0,000
377,049;    9,800;   16,876;    0,000
377,214;   -0,700;   -5,622;    0,000
377,379;   -7,400;   22,159;    0,000
377,545;   12,200;    5,104;    0,000
377,710;   13,300;    4,959;    0,000
377,875;    9,800;   21,289;    0,000
378,041;    3,900;   -0,976;    0,000
378,206;   -7,200;    0,551;    0,000
378,371;    1,800;  -10,114;    0,000
378,537;   16,900;   26,987;    0,000
378,702;  -12,800;  -10,723;    0,000
378,867;   -1,900;  -14,633;    0,000
379,033;   -7,600;    1,171;    0,000
379,198;  -18,800;   10,169;    0,000
379,363;   22,500;   16,553;    0,000
379,529;   -4,400;   22,585;    0,000
379,694;    2,500;    7,881;    0,000
379,859;   37,500;   14,050;    0,000
380,025;   -0,300;    7,591;    0,000
380,190;   18,500;   18,386;    0,000
380,355;   17,000;   10,003;    0,000
380,520;    5,300;    5,458;    0,000
380,686;   -6,200;  -19,798;    0,000
380,851;   37,700;   10,492;    0,000
381,016;  -13,100;   -9,023;    0,000
381,181;   25,600;   -8,489;    0,000
381,347;    8,500;   -2,695;    0,000
381,512;    9,200;    3,665;    0,000
381,677;    9,600;    2,218;    0,000
381,842;   -5,100;   -9,780;    0,000
382,007;   24,900;  -13,568;    0,000
382,173;   16,600;    1,659;    0,000
382,338;   -8,500;   12,696;    0,000
382,503;   37,300;    6,294;    0,000
382,668;   11,800;   16,590;    0,000
382,833;   28,200;    2,641;    0,000
382,999;   -0,100;    7,914;    0,000
383,164;   18,600;    7,599;    0,000
383,329;    0,200;    2,160;    0,000
383,494;    9,200;   16,230;    0,000
383,659;   -1,200;    1,584;    0,000
383,824;   -4,400;    6,778;    0,000
383,990;  -11,000;   13,686;    0,000
384,155;   34,000;    9,457;    0,000
384,320;   11,800;  -23,136;    0,000
384,485;   31,700;   18,441;    0,000
384,650;   -3,500;   -3,392;    0,000
384,815;   10,800;  -16,604;    0,000
384,980;   11,500;   13,558;    0,000
385,145;   16,100;    0,374;    0,000
385,310;    8,900;   16,357;    0,000
385,475;    5,000;   27,472;    0,000
385,641;   11,000;    0,409;    0,000
385,806;  -21,800;  -15,857;    0,000
385,971;  -17,500;   -2,773;    0,000
386,136;   22,200;   -4,049;    0,000
386,301;  -10,900;   14,159;    0,000
386,466;   26,500;  -16,238;    0,000
386,631;    7,900;   -1,620;    0,000
386,796;   24,200;   -4,243;    0,000
386,961;   -7,300;   -3,072;    0,000
387,126;   38,100;    5,812;    0,000
387,291;    3,100;   -4,046;    0,000
387,456;   11,000;   10,091;    0,000
387,621;   17,900;   -8,627;    0,000
387,786;    4,600;    3,153;    0,000
387,951;  -22,100;    1,167;    0,000
388,116;   10,100;  -17,653;    0,000
388,281;  -16,600;   -0,811;    0,000
388,446;    3,400;   10,686;    0,000
388,611;   12,700;    0,850;    0,000
388,776;   14,400;  -16,472;    0,000
388,941;   -1,000;    7,418;    0,000
389,106;   22,100;   27,944;    0,000
389,271;   18,800;  -14,858;    0,000
389,435;   27,700;   -3,059;    0,000
389,600;   -5,400;  -10,050;    0,000
389,765;   19,600;   -1,934;    0,000
389,930;   43,800;  -10,513;    0,000
390,095;    4,000;   18,312;    0,000
390,260;   -1,800;    5,505;    0,000
390,425;   15,300;   11,756;    0,000
390,590;   -4,100;    3,659;    0,000
390,755;    1,600;    8,430;    0,000
390,920;    9,200;    7,841;    0,000
391,084;   -7,700;   -4,365;    0,000
391,249;    9,700;    2,223;    0,000
391,414;   -1,700;    4,876;    0,000
391,579;   29,200;   -6,487;    0,000
391,744;    5,800;    5,420;    0,000
391,909;    2,300;  -20,423;    0,000
392,073;   31,300;    4,114;    0,000
392,238;    7,300;   10,607;    0,000
392,403;   28,200;   22,827;    0,000
392,568;   -3,300;   10,516;    0,000
392,733;   -0,600;    7,896;    0,000
392,898;    2,300;    1,046;    0,000
393,062;   25,100;   14,860;    0,000
393,227;   43,800;  -28,804;    0,000
393,392;   11,000;    6,767;    0,000
393,557;  -11,800;   -7,882;    0,000
393,721;   25,400;    7,501;    0,000
393,886;    3,100;   -1,410;    0,000
394,051;    5,900;   -7,336;    0,000
394,216;    4,200;   -3,857;    0,000
394,380;    8,200;   16,285;    0,000
394,545;   -6,400;  -15,888;    0,000
394,710;   -3,600;    6,309;    0,000
394,875;  -30,000;   34,853;    0,000
395,039;   30,100;   -7,983;    0,000
395,204;   16,600;  -21,115;    0,000
395,369;   12,500;   13,919;    0,000
395,533;   22,700;   -2,352;    0,000
395,698;   14,900;   -2,378;    0,000
395,863;    6,400;    5,625;    0,000
396,027;   26,300;   28,074;    0,000
396,192;   -2,700;    3,821;    0,000
396,357;   18,500;    4,608;    0,000
396,521;   12,800;   17,925;    0,000
396,686;    2,400;   -1,428;    0,000
396,851;    7,100;    8,083;    0,000
397,015;    2,900;   -2,488;    0,000
397,180;   -0,400;   -1,327;    0,000
397,345;   11,400;   -3,367;    0,000
397,509;   12,200;    9,462;    0,000
397,674;    0,300;   20,509;    0,000
397,838;   -7,700;   -3,272;    0,000
398,003;    3,300;    0,096;    0,000
398,168;    0,000;    4,284;    0,000
398,332;   25,000;   -4,717;    0,000
398,497;    5,100;   13,467;    0,000
398,661;    2,900;   -5,314;    0,000
398,826;    6,900;   30,471;    0,000
398,991;   41,300;   15,253;    0,000
399,155;   14,500;   -4,881;    0,000
399,320;   -7,300;    6,424;    0,000
399,484;   -3,400;   -9,376;    0,000
399,649;   30,200;   -6,588;    0,000
399,813;   18,300;    0,562;    0,000
399,978;    6,100;   25,905;    0,000
400,142;   11,000;   -7,901;    0,000
400,307;    7,700;   -2,183;    0,000
400,471;  -21,700;  -10,570;    0,000
400,636;   14,500;   13,453;    0,000
400,800;   -3,300;    3,394;    0,000
400,965;   23,500;    6,189;    0,000
401,129;  -16,000;   12,024;    0,000
401,294;   20,700;   -3,925;    0,000
401,458;   21,600;  -13,895;    0,000
401,623;    3,300;   33,900;    0,000
401,787;   -5,000;  -29,310;    0,000
401,952;   24,100;    0,096;    0,000
402,116;    6,900;   -4,471;    0,000
402,280;   32,500;   -4,494;    0,000
402,445;    6,800;  -15,448;    0,000
402,609;   27,000;    7,816;    0,000
402,774;  -23,300;   -8,212;    0,000
402,938;    0,000;    2,728;    0,000
403,103;    5,600;   -2,198;    0,000
403,267;   14,900;    5,056;    0,000
403,431;   14,700;    2,843;    0,000
403,596;   41,700;   -7,380;    0,000
403,760;    5,500;    8,586;    0,000
403,924;   10,800;   23,794;    0,000
404,089;   -0,100;    0,445;    0,000
404,253;   19,700;   19,459;    0,000
404,417;   -6,300;   -3,771;    0,000
404,582;    9,600;   -1,555;    0,000
404,746;    0,200;   25,070;    0,000
404,911;   43,000;    8,577;    0,000
405,075;    0,000;   13,424;    0,000
405,239;   20,500;   32,388;    0,000
405,403;    8,200;    1,796;    0,000
405,568;   21,500;   20,618;    0,000
405,732;   -1,500;   -3,714;    0,000
405,896;   22,300;   -3,012;    0,000
406,061;  -16,600;   13,489;    0,000
406,225;    1,500;   23,360;    0,000
406,389;   10,300;   -1,733;    0,000
406,553;   26,600;   11,168;    0,000
406,718;  -22,500;  -23,021;    0,000
406,882;   12,800;   15,595;    0,000
407,046;   14,800;   -1,740;    0,000
407,210;   22,300;    2,240;    0,000
407,375;   -2,100;   10,074;    0,000
407,539;   31,500;   13,776;    0,000
407,703;   -1,900;    6,502;    0,000
407,867;   16,400;   11,780;    0,000
408,032;   12,000;    2,038;    0,000
408,196;   -1,900;   18,354;    0,000
408,360;    5,800;   -8,833;    0,000
408,524;   15,900;   12,779;    0,000
408,688;    1,700;   18,729;    0,000
408,853;    2,100;    1,606;    0,000
409,017;   -1,700;   18,045;    0,000
409,181;    4,100;    4,356;    0,000
409,345;  -20,100;   12,177;    0,000
409,509;    3,300;   20,105;    0,000
409,673;   22,200;   10,083;    0,000
409,837;    9,400;   18,953;    0,000
410,002;  -17,900;  -16,484;    0,000
410,166;   26,800;   -2,271;    0,000
410,330;   -2,700;    8,493;    0,000
